Lyman alpha broadened by H atoms
Potentials and dipol moments from Spielfidel 2003
priv. comm. Nicole Allard 2012
Calculated by Detlev Koester, Feb. 2, 2026
used a larger r-range than in previous calculations, motivated
by discussion with Ivan Hubeny about locations of satellites
---------------------------------------------------------------------------------------------
    5
     15.00  443    7   4000.00   6000.00   8000.00  10000.00  12000.00  14000.00  16000.00
 1007.0580    2.370716    2.380554    2.224144    2.267384    2.380917    2.449572    2.478840
 1007.3060    2.480740    2.433130    2.309694    2.375242    2.468170    2.516668    2.529417
 1007.6030    2.586880    2.490492    2.411720    2.488621    2.557495    2.584660    2.580673
 1007.9500    2.678473    2.553652    2.525705    2.599873    2.643383    2.649092    2.629328
 1008.2980    2.740458    2.616266    2.629480    2.690577    2.711884    2.700115    2.668135
 1008.6950    2.779495    2.688643    2.730951    2.772013    2.771572    2.745028    2.703136
 1009.2420    2.796782    2.781260    2.836393    2.849167    2.826885    2.788303    2.739706
 1010.1380    2.797689    2.883991    2.922268    2.904337    2.869741    2.828705    2.786688
 1011.6850    2.857134    2.897209    2.903292    2.899427    2.890644    2.885893    2.887899
 1012.6850    2.961123    2.921749    2.902987    2.902525    2.912243    2.931702    2.956726
 1013.9390    3.050303    3.023746    2.969112    2.941963    2.954165    2.984180    3.015150
 1015.0940    3.067219    3.092756    3.064720    3.043833    3.040483    3.047819    3.065580
 1015.9000    3.130688    3.121822    3.147120    3.147831    3.136784    3.132132    3.134497
 1016.6570    3.207041    3.151186    3.212214    3.240274    3.239550    3.233580    3.229349
 1017.4140    3.279005    3.215399    3.260786    3.310247    3.331772    3.335638    3.331833
 1018.1220    3.338915    3.320562    3.312008    3.361576    3.400400    3.418947    3.419971
 1018.7300    3.388918    3.423918    3.387478    3.410946    3.450418    3.474871    3.482759
 1019.3890    3.464504    3.518738    3.495211    3.479979    3.498972    3.519579    3.535105
 1020.0490    3.568998    3.591442    3.601746    3.565317    3.551926    3.561626    3.577526
 1020.7610    3.673832    3.660713    3.694614    3.665459    3.632507    3.624653    3.630224
 1021.4740    3.749542    3.744707    3.758442    3.760529    3.734455    3.712919    3.712952
 1022.0860    3.814966    3.832649    3.819036    3.842741    3.836243    3.817684    3.814095
 1022.5450    3.879572    3.903193    3.886772    3.915373    3.926981    3.919668    3.910368
 1022.9530    3.948896    3.975008    3.967749    3.995960    4.021769    4.026287    4.016071
 1023.3110    4.020693    4.051886    4.059185    4.083431    4.118099    4.131586    4.127979
 1023.6180    4.096075    4.131716    4.157578    4.175743    4.213518    4.233047    4.239950
 1023.8740    4.169968    4.213278    4.256502    4.269630    4.305780    4.329378    4.346119
 1024.1300    4.261145    4.315760    4.372635    4.383886    4.415123    4.442072    4.467163
 1024.3350    4.355299    4.417820    4.479862    4.493876    4.520536    4.549568    4.578915
 1024.5400    4.474260    4.542078    4.604000    4.625219    4.648779    4.679300    4.709982
 1024.6940    4.582348    4.653685    4.713255    4.742285    4.765446    4.796650    4.826347
 1024.8470    4.710861    4.786722    4.843513    4.881243    4.905952    4.937458    4.964706
 1024.9500    4.812130    4.891771    4.947130    4.990379    5.017075    5.048635    5.073645
 1025.0530    4.931290    5.014982    5.069632    5.117569    5.146811    5.178257    5.200796
 1025.1550    5.076166    5.163578    5.218405    5.269653    5.301767    5.333044    5.352993
 1025.2581    5.260191    5.350208    5.406115    5.458941    5.493876    5.524967    5.542490
 1025.3090    5.374565    5.465160    5.521923    5.574795    5.611053    5.642038    5.658470
 1025.3610    5.519079    5.608440    5.665562    5.717403    5.754555    5.785166    5.800489
 1025.4120    7.827614    7.828339    7.828905    7.829464    7.829927    7.830326    7.830532
 1025.4630    9.207283    9.207338    9.207392    9.207418    9.207445    9.207474    9.207500
 1025.5150   10.184408   10.184437   10.184437   10.184437   10.184437   10.184437   10.184464
 1025.5660   10.877111   10.877117   10.877117   10.877117   10.877117   10.877125   10.877125
 1025.6169   11.342976   11.342976   11.342976   11.342976   11.342976   11.342976   11.342976
 1025.6689   11.612446   11.612434   11.612434   11.612434   11.612434   11.612434   11.612434
 1025.8230   11.342976   11.342976   11.342976   11.342976   11.342976   11.342976   11.342976
 1025.8740   10.877117   10.877117   10.877125   10.877125   10.877125   10.877125   10.877125
 1025.9260   10.184408   10.184437   10.184437   10.184437   10.184464   10.184464   10.184464
 1025.9771    9.207312    9.207365    9.207418    9.207445    9.207474    9.207500    9.207527
 1026.0280    7.828033    7.828667    7.829330    7.829727    7.830204    7.830620    7.830864
 1026.0800    5.580561    5.648750    5.711639    5.743706    5.780151    5.809971    5.828442
 1026.1310    5.442856    5.511066    5.573858    5.605207    5.640900    5.670876    5.690948
 1026.1830    5.332136    5.400055    5.461889    5.492662    5.527256    5.557146    5.578720
 1026.2850    5.149927    5.218405    5.277861    5.308521    5.340960    5.370661    5.395290
 1026.3879    5.001690    5.071514    5.128077    5.159838    5.190275    5.219715    5.247335
 1026.4910    4.876356    4.947355    5.000824    5.034588    5.063221    5.092369    5.122740
 1026.5940    4.768261    4.839502    4.889801    4.926060    4.953285    4.982050    5.014730
 1026.7480    4.631302    4.700089    4.745987    4.786140    4.811916    4.840107    4.875027
 1026.9030    4.517538    4.580799    4.623352    4.666424    4.691629    4.719307    4.754677
 1027.0570    4.419889    4.476847    4.517500    4.561745    4.587194    4.614538    4.648457
 1027.2629    4.304340    4.356371    4.396809    4.439680    4.466557    4.493904    4.523369
 1027.4700    4.197611    4.251175    4.292921    4.332418    4.361614    4.389574    4.413015
 1027.7271    4.074268    4.134336    4.177248    4.213093    4.245562    4.274942    4.291569
 1027.9850    3.965046    4.028084    4.069557    4.105680    4.140320    4.171200    4.185230
